ID,month_no,flat_type,storey_range,floor_area_sqm,lease_commence_date,resale_price
16697,24203,5,4,131,1989,500000
16698,24203,5,1,132,1985,515000
16699,24203,6,7,155,1985,750000
16700,24203,6,1,142,1997,580000
16701,24203,6,1,146,1987,598000
16702,24203,6,16,141,1993,595000
16703,24203,6,7,152,1993,518000
16704,24203,2,1,34,1971,198000
16705,24203,2,7,45,1976,278000
16706,24203,3,7,65,1973,352000
16707,24203,3,10,65,1973,375000
16708,24203,3,13,65,1973,415000
16709,24203,3,4,67,1982,355000
16710,24203,3,4,72,1980,428500
16711,24203,3,10,72,1980,435000
16712,24203,3,10,69,2013,550000
16713,24203,3,31,69,2013,588000
16714,24203,3,16,69,2013,560000
16715,24203,3,31,69,2013,605000
16716,24203,3,4,65,1982,390000
16717,24203,3,4,59,1983,280000
16718,24203,3,4,58,1969,380000
16719,24203,3,10,60,2009,505000
16720,24203,3,10,53,1969,275000
16721,24203,3,4,88,1973,635000
16722,24203,3,10,65,1976,335000
16723,24203,3,16,62,2013,545000
16724,24203,3,7,65,1975,300000
16725,24203,3,10,76,1975,366888
16726,24203,3,7,65,1976,350000
16727,24203,3,4,59,1976,268888
16728,24203,4,7,105,1984,538000
16729,24203,4,7,93,1982,480000
16730,24203,4,10,90,2002,740000
16731,24203,4,10,100,2000,542500
16732,24203,4,22,100,2006,600000
16733,24203,4,34,94,2013,780000
16734,24203,4,25,89,2013,785000
16735,24203,4,7,94,2013,761000
16736,24203,4,31,94,2013,828000
16737,24203,4,10,74,1970,430000
16738,24203,4,19,85,2009,725000
16739,24203,4,7,85,2003,615000
16740,24203,4,19,85,2008,760000
16741,24203,4,13,100,1997,604000
16742,24203,4,31,93,2013,780000
16743,24203,4,7,106,1984,548000
16744,24203,4,7,114,1995,728000
16745,24203,4,4,100,2005,680000
16746,24203,4,16,100,2005,768000
16747,24203,4,7,100,2005,742000
16748,24203,4,13,82,1975,438000
16749,24203,4,10,82,1975,484000
16750,24203,4,13,91,1978,575000
16751,24203,4,28,90,2003,658000
16752,24203,4,10,82,1976,459000
16753,24203,4,7,82,1976,425000
16754,24203,5,19,114,1976,610000
16755,24203,5,4,117,1976,630000
16756,24203,5,13,118,1983,820000
16757,24203,5,7,122,1987,668000
16758,24203,5,10,138,1995,888000
16759,24203,5,4,115,2005,830000
16760,24203,5,7,118,1979,670000
16761,24203,5,4,121,1979,710000
16762,24203,5,7,115,1978,676000
16763,24203,5,10,118,1997,720000
16764,24203,3,7,73,1988,292000
16765,24203,3,10,73,1987,290000
16766,24203,3,1,64,1988,248000
16767,24203,3,7,73,1988,295000
16768,24203,3,1,64,1988,265000
16769,24203,3,4,73,1988,285000
16770,24203,3,4,73,1989,268000
16771,24203,4,7,84,1987,320000
16772,24203,4,7,84,1988,320000
16773,24203,4,4,104,1988,330000
16774,24203,4,1,103,1989,343888
16775,24203,4,4,90,2002,340000
16776,24203,4,13,90,2002,340000
16777,24203,4,10,104,1989,365000
16778,24203,4,13,100,1999,385000
16779,24203,4,10,90,2002,335000
16780,24203,4,10,101,1997,335000
16781,24203,4,7,99,1999,373000
16782,24203,4,7,106,1988,375000
16783,24203,4,1,104,1988,325000
16784,24203,4,1,107,1989,329000
16785,24203,4,10,83,1987,335000
16786,24203,4,7,101,1997,415000
16787,24203,4,4,101,1997,475000
16788,24203,4,7,102,1998,365000
16789,24203,4,1,102,1999,320000
16790,24203,4,7,103,1998,368000
16791,24203,4,7,101,1998,342000
16792,24203,4,4,94,1998,353000
16793,24203,4,4,102,1998,345000
16794,24203,4,4,103,1988,330000
16795,24203,4,4,104,1988,340000
16796,24203,4,4,93,2012,382888
16797,24203,4,10,90,2002,328000
16798,24203,4,1,93,2012,370000
16799,24203,4,7,91,2002,345000
16800,24203,4,10,95,2002,328000
16801,24203,4,16,91,2002,335000
16802,24203,4,4,94,2003,340000
16803,24203,4,25,90,2004,380000
16804,24203,4,1,85,2002,325000
16805,24203,4,1,95,2004,375000
16806,24203,4,19,99,1999,505000
16807,24203,5,4,122,1988,425000
16808,24203,5,10,122,1988,458000
16809,24203,5,4,121,1997,402000
16810,24203,5,4,110,2001,460000
16811,24203,5,7,122,1989,415000
16812,24203,5,4,118,1997,365000
16813,24203,5,1,119,1997,380000
16814,24203,5,7,122,1997,538000
16815,24203,5,10,121,1997,612000
16816,24203,5,10,125,1998,475000
16817,24203,5,16,112,2003,665000
16818,24203,5,7,110,2002,395000
16819,24203,5,4,110,2002,400000
16820,24203,6,13,140,1997,550000
16821,24203,6,4,142,1988,585000
16822,24203,6,1,140,1999,570000
16823,24203,4,10,89,1974,638000
16824,24203,4,7,91,1974,600000
16825,24203,4,7,104,1989,700000
16826,24203,4,7,104,1988,700000
16827,24203,3,4,66,1983,410000
16828,24203,3,4,74,1984,400000
16829,24203,3,13,56,1974,380000
16830,24203,3,13,56,1974,363000
16831,24203,3,4,60,1984,405000
16832,24203,3,10,59,1977,435000
16833,24203,3,13,59,1977,520000
16834,24203,3,10,60,1978,428000
16835,24203,4,31,93,2011,900000
16836,24203,4,31,93,2011,900000
16837,24203,4,13,95,2011,845000
16838,24203,4,7,93,2011,840000
16839,24203,4,10,83,1980,600000
16840,24203,4,16,83,1980,688000
16841,24203,5,46,107,2011,1100000
16842,24203,5,31,106,2011,1100000
16843,24203,5,10,106,2011,975000
16844,24203,5,10,106,2011,940000
16845,24203,3,4,74,1984,277000
16846,24203,3,7,74,1984,280000
16847,24203,3,1,74,1984,270000
16848,24203,4,7,104,1993,362000
16849,24203,4,10,104,1992,320000
16850,24203,4,10,103,1992,332000
16851,24203,4,13,106,1993,357000
16852,24203,4,13,101,1999,375000
16853,24203,4,7,105,2000,343000
16854,24203,4,4,109,1993,385000
16855,24203,4,13,91,1997,342000
16856,24203,4,13,104,2000,340000
16857,24203,4,7,104,1993,352000
16858,24203,4,7,106,1993,370000
16859,24203,4,7,106,1993,393000
16860,24203,4,10,104,1992,338888
16861,24203,4,7,104,1992,332000
16862,24203,4,10,104,1992,360000
16863,24203,4,13,104,2000,345000
16864,24203,4,7,101,1997,325000
16865,24203,4,7,103,2000,338000
16866,24203,4,7,104,2000,338000
16867,24203,4,1,92,1999,310000
16868,24203,4,10,100,1999,343000
16869,24203,4,4,102,1999,310000
16870,24203,4,7,103,1999,350000
16871,24203,4,10,100,1999,390000
16872,24203,4,7,105,1993,370000
16873,24203,4,7,106,1990,408000
16874,24203,4,7,104,1989,345000
16875,24203,4,7,108,1993,415000
16876,24203,4,7,103,1990,370000
16877,24203,4,7,106,1996,363000
16878,24203,4,4,107,1994,330000
16879,24203,4,7,105,1994,345000
16880,24203,4,4,109,1995,333000
16881,24203,4,10,109,1995,345000
16882,24203,4,4,106,1996,330000
16883,24203,4,4,108,1996,360000
16884,24203,4,4,100,1998,335000
16885,24203,4,13,103,1984,340000
16886,24203,4,4,103,1984,325000
16887,24203,4,10,99,1979,350000
16888,24203,5,7,121,1999,410000
16889,24203,5,16,120,1999,443000
16890,24203,5,4,123,2000,370000
16891,24203,5,7,133,1993,480000
16892,24203,5,13,116,1999,380000
16893,24203,5,4,111,2002,358800
16894,24203,5,4,110,2002,383000
16895,24203,5,1,124,2000,375000
16896,24203,5,13,122,1999,400000
16897,24203,5,1,122,1989,385000
16898,24203,5,7,123,1993,525000
16899,24203,5,1,110,2002,345000
16900,24203,5,7,110,2002,385000
16901,24203,5,13,133,1993,586800
16902,24203,5,7,121,1996,425000
16903,24203,5,16,121,1996,428000
16904,24203,5,1,127,1996,400000
16905,24203,5,4,127,1995,388000
16906,24203,5,1,123,1994,370000
16907,24203,5,7,121,1995,408000
16908,24203,5,1,126,1995,420000
16909,24203,5,7,123,1998,543000
16910,24203,6,7,146,1990,570000
16911,24203,6,7,143,1993,640000
16912,24203,6,7,152,1995,608000
16913,24203,6,7,147,1996,558000
16914,24203,6,4,146,1989,535000
16915,24203,6,4,146,1989,515000
16916,24203,3,1,67,1978,364000
16917,24203,3,4,67,1978,406000
16918,24203,3,4,61,2003,340000
16919,24203,3,1,67,1979,355000
16920,24203,3,10,82,1978,420000
16921,24203,3,4,67,1978,375000
16922,24203,3,1,81,1978,420000
16923,24203,3,7,82,1979,480000
16924,24203,3,7,67,1980,350000
16925,24203,3,4,67,1980,340000
16926,24203,3,1,81,1980,420000
16927,24203,3,10,67,1980,355000
16928,24203,3,10,67,1980,357000
16929,24203,3,10,67,1979,328000
16930,24203,3,7,67,1979,335000
16931,24203,3,10,67,1978,415000
16932,24203,3,4,67,1979,348000
16933,24203,3,7,67,1979,315000
16934,24203,3,4,67,1979,298000
16935,24203,3,7,67,1979,287000
16936,24203,3,10,67,1979,325000
16937,24203,3,4,67,1979,302000
16938,24203,3,7,68,1984,303000
16939,24203,3,4,67,1978,276000
16940,24203,3,7,67,1980,310000
16941,24203,4,4,98,1978,532000
16942,24203,4,19,99,2013,748000
16943,24203,4,28,100,2013,785000
16944,24203,4,13,92,1978,550000
16945,24203,4,22,90,2006,728000
16946,24203,4,10,92,1979,510000
16947,24203,4,7,96,1984,528000
16948,24203,4,13,108,1984,660000
16949,24203,4,1,91,1980,400000
16950,24203,4,4,91,1981,450000
16951,24203,4,7,91,1980,448000
16952,24203,4,1,92,1978,369000
16953,24203,5,22,125,1978,730000
16954,24203,5,28,113,2013,880000
16955,24203,5,13,119,1979,628000
16956,24203,2,7,45,1979,237000
16957,24203,2,10,50,1968,235000
16958,24203,3,1,67,1978,307000
16959,24203,3,4,65,1975,283000
16960,24203,3,7,60,1971,250000
16961,24203,3,4,57,1971,265000
16962,24203,3,1,59,1967,290000
16963,24203,3,4,61,1969,275000
16964,24203,3,4,56,1969,235000
16965,24203,3,4,60,1969,258000
16966,24203,3,1,66,1982,280500
16967,24203,3,1,59,1977,268000
16968,24203,3,1,53,1969,308000
16969,24203,3,10,65,1977,300000
16970,24203,4,4,90,2007,625000
16971,24203,4,16,85,2006,655000
16972,24203,4,4,90,2006,650000
16973,24203,4,7,112,1983,635000
16974,24203,4,16,93,2011,670000
16975,24203,4,7,95,2011,650000
16976,24203,4,10,92,1976,565000
16977,24203,4,7,91,1980,405000
16978,24203,4,4,101,1997,515000
16979,24203,4,7,84,1985,388888
16980,24203,4,1,90,1985,350000
16981,24203,5,1,120,1998,708000
16982,24203,5,13,110,2006,775000
16983,24203,5,10,117,1977,546000
16984,24203,6,16,146,1987,820000
16985,24203,6,13,146,1986,730000
16986,24203,3,4,80,1982,345000
16987,24203,3,10,67,1981,305000
16988,24203,3,1,68,1982,275000
16989,24203,3,7,66,1982,246888
16990,24203,3,7,70,1983,295000
16991,24203,3,1,67,1981,270000
16992,24203,3,1,67,1983,265000
16993,24203,3,10,67,1978,295000
16994,24203,3,4,73,1978,306000
16995,24203,3,4,59,1975,225000
16996,24203,3,10,59,1975,252000
16997,24203,3,7,67,1978,290000
16998,24203,3,1,59,1975,240000
16999,24203,3,4,67,1983,295000
17000,24203,3,1,72,1982,280000
17001,24203,3,1,67,1983,304000
17002,24203,3,10,68,1983,308000
17003,24203,3,1,67,1982,290000
17004,24203,3,1,67,1984,330000
17005,24203,3,4,64,1988,287888
17006,24203,3,4,60,1987,270000
17007,24203,3,4,69,1985,285000
17008,24203,3,1,64,1988,310000
17009,24203,3,7,67,1984,280000
17010,24203,3,4,67,1984,265000
17011,24203,3,4,74,1987,280000
17012,24203,4,7,85,2003,370000
17013,24203,4,7,85,2004,338000
17014,24203,4,4,91,1981,370000
17015,24203,4,4,100,1998,405000
17016,24203,4,4,104,1984,538000
17017,24203,4,4,90,1986,347000
17018,24203,4,4,84,1986,345000
17019,24203,4,1,104,1992,360000
17020,24203,4,7,82,1975,310000
17021,24203,4,13,82,1975,338000
17022,24203,4,4,84,1986,315000
17023,24203,4,4,103,1987,368000
17024,24203,4,7,104,1983,408000
17025,24203,4,7,93,1982,360000
17026,24203,4,7,91,1986,360000
17027,24203,4,4,91,1985,345000
17028,24203,4,10,105,1989,422000
17029,24203,4,4,84,1987,320000
17030,24203,4,1,84,1987,338000
17031,24203,4,7,84,1987,338338
17032,24203,4,7,84,1986,338000
17033,24203,4,4,90,1999,348000
17034,24203,4,1,95,1984,328000
17035,24203,4,4,100,1999,426000
17036,24203,4,13,101,1999,440000
17037,24203,4,10,100,1997,390000
17038,24203,4,4,98,1997,399888
17039,24203,4,4,100,1997,363000
17040,24203,4,4,100,1997,380000
17041,24203,4,7,103,1992,353000
17042,24203,4,7,105,1992,380000
17043,24203,4,10,84,1987,354000
17044,24203,4,4,100,1998,410000
17045,24203,4,1,94,1998,357000
17046,24203,4,13,101,1999,450000
17047,24203,4,10,101,1997,385800
17048,24203,4,7,101,1998,385000
17049,24203,4,4,101,1998,380000
17050,24203,4,13,100,1998,407000
17051,24203,4,10,103,1984,435000
17052,24203,5,7,110,2003,430000
17053,24203,5,13,110,2004,405000
17054,24203,5,1,133,1983,627000
17055,24203,5,1,133,1983,715000
17056,24203,5,4,121,1988,518000
17057,24203,5,1,120,1987,420000
17058,24203,5,10,123,1989,500000
17059,24203,5,10,116,1999,488000
17060,24203,5,1,140,1984,628000
17061,24203,5,10,121,1989,475000
17062,24203,5,7,117,1997,450000
17063,24203,5,13,120,1998,503800
17064,24203,5,13,132,1984,555000
17065,24203,5,7,132,1985,558000
17066,24203,6,1,149,1992,600000
17067,24203,6,4,148,1992,678000
17068,24203,6,4,146,1987,620000
17069,24203,6,4,148,1986,620000
17070,24203,6,1,144,1992,630000
17071,24203,6,1,145,1990,675000
17072,24203,6,1,146,1989,685000
17073,24203,6,1,145,1988,655000
17074,24203,6,16,144,2000,798000
17075,24203,6,16,144,1999,788000
17076,24203,6,1,150,1992,588000
17077,24203,3,1,68,1982,280000
17078,24203,3,10,68,1983,350000
17079,24203,3,10,68,1982,345000
17080,24203,3,10,68,1982,350000
17081,24203,3,1,67,1982,285000
17082,24203,3,1,67,1983,295000
17083,24203,3,7,67,1982,300000
17084,24203,3,4,67,1983,312000
17085,24203,3,7,67,1983,290000
17086,24203,3,1,67,1985,280000
17087,24203,3,7,67,1983,305000
17088,24203,3,4,70,1983,300000
17089,24203,3,4,82,1983,323000
17090,24203,3,1,72,1979,255000
17091,24203,3,7,73,1979,275000
17092,24203,3,4,67,1966,250000
17093,24203,3,4,64,1986,240000
17094,24203,3,10,72,2013,350000
17095,24203,3,13,72,2013,346168
17096,24203,4,1,104,1983,400000
17097,24203,4,4,104,1984,385000
17098,24203,4,7,104,1983,420000
17099,24203,4,4,91,1985,410000
17100,24203,4,1,95,1984,403800
17101,24203,4,10,99,1983,398888
17102,24203,4,4,111,1983,380000
17103,24203,4,4,97,1978,331000
17104,24203,4,4,99,1981,370000
17105,24203,4,31,92,2013,495000
17106,24203,4,16,101,1999,516000
17107,24203,5,7,120,1984,560000
17108,24203,5,13,120,1982,571000
17109,24203,5,10,104,1979,371000
17110,24203,5,4,129,1979,430000
17111,24203,5,13,121,1986,440000
17112,24203,5,22,118,2013,615000
17113,24203,5,16,121,1998,645000
17114,24203,5,1,123,1998,575000
17115,24203,6,10,145,1998,805000
17116,24203,6,7,144,1998,775000
17117,24203,6,10,147,1985,680000
17118,24203,6,7,146,1986,600000
17119,24203,6,10,146,1986,615000
17120,24203,3,19,68,1978,255000
17121,24203,3,7,59,1975,235000
17122,24203,3,16,65,1977,261000
17123,24203,3,16,65,1976,260000
17124,24203,3,7,67,1972,255000
17125,24203,3,4,67,1972,263000
17126,24203,3,10,73,1984,300000
17127,24203,3,10,67,1985,275000
17128,24203,3,7,71,1983,290000
17129,24203,3,7,67,1982,255000
17130,24203,3,7,74,1984,355000
17131,24203,3,4,73,1989,270000
17132,24203,3,4,67,2012,320000
17133,24203,3,4,61,1974,257500
17134,24203,3,1,61,1974,245000
17135,24203,4,4,115,1995,420000
17136,24203,4,7,102,1997,432000
17137,24203,4,1,104,1985,360000
17138,24203,4,1,103,1984,363000
17139,24203,4,4,119,1985,390000
17140,24203,4,7,105,1984,390000
17141,24203,4,13,88,2001,360000
17142,24203,4,7,104,1989,365000
17143,24203,4,7,93,2000,405000
17144,24203,4,10,94,2000,465000
17145,24203,4,16,95,2003,365000
17146,24203,4,10,95,2003,347000
17147,24203,4,7,85,2002,345000
17148,24203,4,7,88,2002,345000
17149,24203,4,1,93,1984,322000
17150,24203,4,1,91,1984,328000
17151,24203,4,7,103,1985,379000
17152,24203,4,4,104,1984,405000
17153,24203,4,7,104,1985,382128
17154,24203,4,4,89,1985,362000
17155,24203,4,7,88,1985,380000
17156,24203,4,7,103,1985,372000
17157,24203,4,13,104,1984,468000
17158,24203,4,7,104,1984,470000
17159,24203,4,4,91,2001,405000
17160,24203,4,7,87,2002,433000
17161,24203,4,13,100,1998,420000
17162,24203,4,4,91,2002,418000
17163,24203,4,1,93,2008,335000
17164,24203,4,1,90,2008,373000
17165,24203,4,7,92,2008,398000
17166,24203,4,7,86,2000,413000
17167,24203,4,10,86,2000,420000
17168,24203,4,10,91,2001,492000
17169,24203,4,1,92,2008,350000
17170,24203,4,16,91,2002,426000
17171,24203,4,1,91,2002,375000
17172,24203,4,13,90,2000,410000
17173,24203,4,1,91,2001,330000
17174,24203,4,13,92,2002,430000
17175,24203,4,1,106,1995,346000
17176,24203,4,1,104,1990,330000
17177,24203,4,4,109,1996,375000
17178,24203,4,1,104,1996,360000
17179,24203,4,13,108,1996,360000
17180,24203,4,1,111,1989,370000
17181,24203,4,4,105,1989,345000
17182,24203,4,4,107,1989,378000
17183,24203,4,1,104,1989,350000
17184,24203,4,10,102,1997,430000
17185,24203,4,1,102,1997,375000
17186,24203,4,1,102,1997,397000
17187,24203,4,1,106,1995,378000
17188,24203,4,7,95,2001,363000
17189,24203,5,10,111,2002,443000
17190,24203,5,10,121,1998,440000
17191,24203,5,1,111,2001,392000
17192,24203,5,1,111,2001,380000
17193,24203,5,10,120,1998,565000
17194,24203,5,10,111,2000,580000
17195,24203,5,4,112,2003,400000
17196,24203,5,7,133,1985,462000
17197,24203,5,7,134,1984,540000
17198,24203,5,7,134,1984,446800
17199,24203,5,22,118,1982,575000
17200,24203,5,13,110,2001,475000
17201,24203,5,7,110,2002,535000
17202,24203,5,7,110,2002,475000
17203,24203,5,7,110,2002,462000
17204,24203,5,13,110,2002,505000
17205,24203,5,13,110,2001,465000
17206,24203,5,13,110,2001,510000
17207,24203,5,10,110,2002,495000
17208,24203,5,10,115,2001,520000
17209,24203,5,13,115,2001,550000
17210,24203,5,16,110,2008,485000
17211,24203,5,13,110,2001,568000
17212,24203,5,4,111,2008,456000
17213,24203,5,13,111,2000,560888.88
17214,24203,5,1,111,2008,420000
17215,24203,5,4,110,2008,460000
17216,24203,5,16,110,2008,475000
17217,24203,5,13,115,2001,495000
17218,24203,5,7,110,2000,490000
17219,24203,5,4,111,2001,443000
17220,24203,5,10,110,2001,470000
17221,24203,5,7,110,2000,482000
17222,24203,5,4,122,1992,420000
17223,24203,5,1,122,1989,402000
17224,24203,5,10,110,2008,520000
17225,24203,5,1,110,2008,470000
17226,24203,5,13,116,2001,467000
17227,24203,6,10,151,1985,720000
17228,24203,6,1,132,2002,528000
17229,24203,6,13,130,2000,625000
17230,24203,6,4,130,2001,530000
17231,24203,6,10,133,2001,598000
17232,24203,6,10,148,1993,570000
17233,24203,6,7,144,1993,560000
17234,24203,6,13,148,1993,545000
17235,24203,6,16,146,1996,621000
17236,24203,3,1,69,2012,486000
17237,24203,3,7,63,1981,295000
17238,24203,3,4,65,1974,284000
17239,24203,3,10,68,1972,320000
17240,24203,3,16,71,1972,450000
17241,24203,3,10,82,1979,455000
17242,24203,3,4,62,2004,430000
17243,24203,3,4,59,1979,328000
17244,24203,3,4,68,1979,352500
17245,24203,3,4,68,1979,373000
17246,24203,3,1,68,1979,318000
17247,24203,3,7,67,1976,390000
17248,24203,3,1,89,1972,833000
17249,24203,3,7,56,1971,245000
17250,24203,3,7,60,1969,335000
17251,24203,3,7,60,1969,305000
17252,24203,3,4,77,1974,358000
17253,24203,3,1,76,1974,360000
17254,24203,3,7,62,1984,405000
17255,24203,3,4,59,1981,345000
17256,24203,3,7,59,1981,362000
17257,24203,3,4,59,1976,290000
17258,24203,3,10,74,1984,430000
17259,24203,3,7,74,1983,428000
17260,24203,3,4,66,1981,300000
17261,24203,3,7,65,1974,265000
17262,24203,3,4,65,1974,245000
17263,24203,3,1,66,1974,273000
17264,24203,3,7,66,1974,290000
17265,24203,4,22,89,2012,690000
17266,24203,4,19,89,2012,690000
17267,24203,4,1,88,1974,485000
17268,24203,4,10,100,1997,628000
17269,24203,4,10,90,2004,633000
17270,24203,4,22,76,2004,560000
17271,24203,4,4,92,1979,415000
17272,24203,4,4,92,1979,485000
17273,24203,4,10,85,2004,488000
17274,24203,4,10,75,2002,415000
17275,24203,4,10,123,1982,700000
17276,24203,4,10,92,1984,500000
17277,24203,4,1,105,1983,540000
17278,24203,5,25,117,2011,1000000
17279,24203,5,40,107,2011,950000
17280,24203,5,7,110,2004,712000
17281,24203,5,4,110,2003,783888
17282,24203,5,13,134,1984,650000
17283,24203,5,4,139,1984,635000
17284,24203,5,25,105,2004,610000
17285,24203,5,16,118,1984,655000
17286,24203,3,7,65,1975,413888
17287,24203,3,4,65,1975,368000
17288,24203,3,10,65,1975,418000
17289,24203,5,16,126,1975,835000
17290,24203,4,7,110,1996,410000
17291,24203,4,4,104,1996,419000
17292,24203,4,7,114,1996,438000
17293,24203,4,7,104,1995,400000
17294,24203,4,10,104,1995,410000
17295,24203,4,10,105,1992,465000
17296,24203,4,7,107,1992,445000
17297,24203,4,7,118,1989,480000
17298,24203,4,4,104,1992,400080
17299,24203,4,7,104,1989,468000
17300,24203,4,10,105,1989,420000
17301,24203,4,1,114,1989,435000
17302,24203,4,7,103,1989,425000
17303,24203,4,1,114,1990,430000
17304,24203,4,1,111,1995,380000
17305,24203,4,7,103,1988,415000
17306,24203,4,1,105,1993,365000
17307,24203,4,4,109,1995,385000
17308,24203,4,4,106,1993,410000
17309,24203,4,4,107,1994,380000
17310,24203,4,10,104,1996,410000
17311,24203,4,10,105,1996,394000
17312,24203,4,1,104,1996,385000
17313,24203,5,1,123,1993,455000
17314,24203,5,10,122,1989,518000
17315,24203,5,1,124,1993,480000
17316,24203,5,7,132,1993,478000
17317,24203,5,7,121,1993,440000
17318,24203,5,10,123,1992,525000
17319,24203,5,1,123,1992,480000
17320,24203,5,13,123,1992,517000
17321,24203,5,13,126,1996,483000
17322,24203,5,10,125,1996,475000
17323,24203,5,7,126,1996,430000
17324,24203,5,16,125,1996,545000
17325,24203,6,1,149,1995,605000
17326,24203,6,1,150,1995,545000
17327,24203,6,7,154,1988,638000
17328,24203,6,4,146,1988,620000
17329,24203,6,7,144,1995,583000
17330,24203,6,1,151,1995,500000
17331,24203,6,4,145,1993,530000
17332,24203,6,7,147,1993,625000
17333,24203,6,4,148,1993,525000
17334,24203,6,10,146,1993,570000
17335,24203,6,10,152,1993,555000
17336,24203,6,4,152,1993,555000
